date,state,state_abbrev,confirmed,confirmed_cum,deaths,deaths_cum,tests,tests_cum,positives,positives_cum,recovered,recovered_cum
12-03-2020,New South Wales,NSW,13,78,0,2,4635,14856,13,78,0,0
12-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
12-03-2020,Queensland,QLD,7,27,0,0,0,0,7,27,0,0
12-03-2020,South Australia,SA,3,12,0,0,0,0,3,12,0,0
12-03-2020,Tasmania,TAS,0,3,0,0,0,0,0,3,0,0
12-03-2020,Victoria,VIC,6,27,0,0,0,0,6,27,0,0
12-03-2020,Western Australia,WA,0,9,0,1,0,0,0,9,0,0
13-03-2020,Australian Capital Territory,ACT,0,1,0,0,0,0,0,1,0,0
13-03-2020,New South Wales,NSW,14,92,0,2,1829,16685,14,92,0,0
13-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
13-03-2020,Queensland,QLD,8,35,1,1,0,0,8,35,0,0
13-03-2020,South Australia,SA,4,16,0,0,0,0,4,16,0,0
13-03-2020,Tasmania,TAS,1,4,0,0,0,0,1,4,0,0
13-03-2020,Victoria,VIC,9,36,0,0,0,0,9,36,0,0
13-03-2020,Western Australia,WA,5,14,0,1,0,0,5,14,0,0
14-03-2020,Australian Capital Territory,ACT,0,1,0,0,0,0,0,1,0,0
14-03-2020,New South Wales,NSW,20,112,0,2,3811,20496,20,112,0,0
14-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
14-03-2020,Queensland,QLD,11,46,0,1,0,0,11,46,0,0
14-03-2020,South Australia,SA,3,19,0,0,0,0,3,19,0,0
14-03-2020,Tasmania,TAS,1,5,0,0,0,0,1,5,0,0
14-03-2020,Victoria,VIC,13,49,0,0,0,0,13,49,0,0
14-03-2020,Western Australia,WA,3,17,0,1,0,0,3,17,0,0
15-03-2020,Australian Capital Territory,ACT,0,1,0,0,0,0,0,1,0,0
15-03-2020,New South Wales,NSW,22,134,2,4,2071,22567,22,134,0,0
15-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
15-03-2020,Queensland,QLD,15,61,0,1,0,0,15,61,0,0
15-03-2020,South Australia,SA,1,20,0,0,0,0,1,20,0,0
15-03-2020,Tasmania,TAS,1,6,0,0,0,0,1,6,0,0
15-03-2020,Victoria,VIC,8,57,0,0,0,0,8,57,0,0
15-03-2020,Western Australia,WA,1,18,0,1,0,0,1,18,0,0
16-03-2020,Australian Capital Territory,ACT,1,2,0,0,0,0,1,2,0,0
16-03-2020,New South Wales,NSW,37,171,0,4,4397,26964,37,171,0,0
16-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
16-03-2020,Queensland,QLD,7,68,0,1,0,0,7,68,0,0
16-03-2020,South Australia,SA,9,29,0,0,0,0,9,29,0,0
16-03-2020,Tasmania,TAS,1,7,0,0,0,0,1,7,0,0
16-03-2020,Victoria,VIC,14,71,0,0,11700,11700,14,71,0,0
16-03-2020,Western Australia,WA,10,28,0,1,0,0,10,28,0,0
17-03-2020,Australian Capital Territory,ACT,0,2,0,0,0,0,0,2,0,0
17-03-2020,New South Wales,NSW,39,210,0,4,3280,30244,39,210,0,0
17-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
17-03-2020,Queensland,QLD,10,78,0,1,0,0,10,78,0,0
17-03-2020,South Australia,SA,3,32,0,0,0,0,3,32,0,0
17-03-2020,Tasmania,TAS,0,7,0,0,0,0,0,7,0,0
17-03-2020,Victoria,VIC,23,94,0,0,2500,14200,23,94,0,0
17-03-2020,Western Australia,WA,3,31,0,1,0,0,3,31,0,0
18-03-2020,Australian Capital Territory,ACT,1,3,0,0,0,0,1,3,0,0
18-03-2020,New South Wales,NSW,57,267,1,5,5556,35800,57,267,0,0
18-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
18-03-2020,Queensland,QLD,16,94,0,1,0,0,16,94,0,0
18-03-2020,South Australia,SA,5,37,0,0,0,0,5,37,0,0
18-03-2020,Tasmania,TAS,3,10,0,0,0,0,3,10,0,0
18-03-2020,Victoria,VIC,27,121,0,0,1000,15200,27,121,0,0
18-03-2020,Western Australia,WA,4,35,0,1,0,0,4,35,0,0
19-03-2020,Australian Capital Territory,ACT,1,4,0,0,0,0,1,4,0,0
19-03-2020,New South Wales,NSW,40,307,0,5,3289,39089,40,307,0,0
19-03-2020,Northern Territory,NT,0,0,0,0,0,0,0,0,0,0
19-03-2020,Queensland,QLD,50,144,0,1,27064,27064,50,144,0,0
19-03-2020,South Australia,SA,5,42,0,0,0,0,5,42,0,0
19-03-2020,Tasmania,TAS,0,10,0,0,0,0,0,10,0,0
19-03-2020,Victoria,VIC,29,150,0,0,1980,17180,29,150,28,28
19-03-2020,Western Australia,WA,17,52,0,1,0,0,17,52,0,0
20-03-2020,Australian Capital Territory,ACT,2,6,0,0,2218,2218,2,6,0,0
20-03-2020,New South Wales,NSW,46,353,1,6,1562,40651,46,353,0,0
20-03-2020,Northern Territory,NT,2,2,0,0,0,0,2,2,0,0
20-03-2020,Queensland,QLD,40,184,0,1,1322,28386,40,184,0,0
20-03-2020,South Australia,SA,8,50,0,0,0,0,8,50,0,0
20-03-2020,Tasmania,TAS,0,10,0,0,807,807,0,10,0,0
20-03-2020,Victoria,VIC,28,178,0,0,2157,19337,28,178,11,39
20-03-2020,Western Australia,WA,12,64,0,1,0,0,12,64,0,0
21-03-2020,Australian Capital Territory,ACT,3,9,0,0,0,2218,3,9,0,0
21-03-2020,New South Wales,NSW,83,436,0,6,6241,46892,83,436,0,0
21-03-2020,Northern Territory,NT,2,4,0,0,0,0,2,4,0,0
21-03-2020,Queensland,QLD,37,221,0,1,1481,29867,37,221,0,0
21-03-2020,South Australia,SA,17,67,0,0,0,0,17,67,0,0
21-03-2020,Tasmania,TAS,6,16,0,0,0,807,6,16,0,0
21-03-2020,Victoria,VIC,51,229,0,0,1163,20500,51,229,12,51
21-03-2020,Western Australia,WA,26,90,0,1,0,0,26,90,0,0
22-03-2020,Australian Capital Territory,ACT,10,19,0,0,196,2414,10,19,0,0
22-03-2020,New South Wales,NSW,97,533,0,6,5771,52663,97,533,0,0
22-03-2020,Northern Territory,NT,0,4,0,0,0,0,0,4,0,0
22-03-2020,Queensland,QLD,38,259,0,1,1442,31309,38,259,0,0
22-03-2020,South Australia,SA,33,100,0,0,0,0,33,100,0,0
22-03-2020,Tasmania,TAS,5,21,0,0,-807,0,5,21,0,0
22-03-2020,Victoria,VIC,67,296,0,0,2400,22900,67,296,19,70
22-03-2020,Western Australia,WA,30,120,0,1,0,0,30,120,0,0
23-03-2020,Australian Capital Territory,ACT,13,32,0,0,194,2608,13,32,0,0
23-03-2020,New South Wales,NSW,136,669,0,6,4278,56941,136,669,0,0
23-03-2020,Northern Territory,NT,0,4,0,0,0,0,0,4,0,0
23-03-2020,Queensland,QLD,60,319,0,1,1085,32394,60,319,0,0
23-03-2020,South Australia,SA,34,134,0,0,0,0,34,134,0,0
23-03-2020,Tasmania,TAS,6,27,0,0,0,0,6,27,0,0
23-03-2020,Victoria,VIC,59,355,0,0,800,23700,59,355,27,97
23-03-2020,Western Australia,WA,20,140,0,1,0,0,20,140,0,0
24-03-2020,Australian Capital Territory,ACT,7,39,0,0,211,2819,7,39,0,0
24-03-2020,New South Wales,NSW,149,818,1,7,4907,61848,149,818,0,0
24-03-2020,Northern Territory,NT,1,5,0,0,0,0,1,5,0,0
24-03-2020,Queensland,QLD,78,397,0,1,0,32394,78,397,0,0
24-03-2020,South Australia,SA,36,170,0,0,0,0,36,170,0,0
24-03-2020,Tasmania,TAS,8,35,0,0,1139,1139,8,35,0,0
24-03-2020,Victoria,VIC,56,411,0,0,1300,25000,56,411,16,113
24-03-2020,Western Australia,WA,35,175,0,1,0,0,35,175,0,0
25-03-2020,Australian Capital Territory,ACT,5,44,0,0,189,3008,5,44,0,0
25-03-2020,New South Wales,NSW,211,1029,0,7,6329,68177,211,1029,0,0
25-03-2020,Northern Territory,NT,0,5,0,0,0,0,0,5,1,1
25-03-2020,Queensland,QLD,46,443,1,2,6466,38860,46,443,0,0
25-03-2020,South Australia,SA,27,197,0,0,19269,19269,27,197,0,0
25-03-2020,Tasmania,TAS,6,41,0,0,133,1272,6,41,0,0
25-03-2020,Victoria,VIC,55,466,0,0,500,25500,55,466,15,128
25-03-2020,Western Australia,WA,30,205,0,1,0,0,30,205,0,0
26-03-2020,Australian Capital Territory,ACT,9,53,0,0,264,3272,9,53,1,1
26-03-2020,New South Wales,NSW,190,1219,0,7,5829,74006,190,1219,0,0
26-03-2020,Northern Territory,NT,7,12,0,0,0,0,7,12,0,1
26-03-2020,Queensland,QLD,50,493,0,2,0,38860,50,493,0,0
26-03-2020,South Australia,SA,38,235,0,0,1407,20676,38,235,0,0
26-03-2020,Tasmania,TAS,5,46,0,0,0,1272,5,46,0,0
26-03-2020,Victoria,VIC,54,520,3,3,1400,26900,54,520,21,149
26-03-2020,Western Australia,WA,26,231,1,2,11519,11519,26,231,0,0
27-03-2020,Australian Capital Territory,ACT,9,62,0,0,488,3760,9,62,1,2
27-03-2020,New South Wales,NSW,186,1405,0,7,3683,77689,186,1405,0,0
27-03-2020,Northern Territory,NT,2,14,0,0,0,0,2,14,1,2
27-03-2020,Queensland,QLD,62,555,0,2,4105,42965,62,555,0,0
27-03-2020,South Australia,SA,22,257,0,0,2824,23500,22,257,0,0
27-03-2020,Tasmania,TAS,12,58,0,0,507,1779,12,58,0,0
27-03-2020,Victoria,VIC,54,574,0,3,4100,31000,54,574,23,172
27-03-2020,Western Australia,WA,24,255,0,2,572,12091,24,255,28,28
28-03-2020,Australian Capital Territory,ACT,9,71,0,0,299,4059,9,71,0,2
28-03-2020,New South Wales,NSW,212,1617,1,8,8835,86524,212,1617,0,0
28-03-2020,Northern Territory,NT,1,15,0,0,0,0,1,15,0,2
28-03-2020,Queensland,QLD,70,625,0,2,0,42965,70,625,0,0
28-03-2020,South Australia,SA,30,287,0,0,1237,24737,30,287,0,0
28-03-2020,Tasmania,TAS,4,62,0,0,0,1779,4,62,0,0
28-03-2020,Victoria,VIC,111,685,0,3,4000,35000,111,685,19,191
28-03-2020,Western Australia,WA,23,278,0,2,880,12971,23,278,0,28
29-03-2020,Australian Capital Territory,ACT,6,77,0,0,248,4307,6,77,0,2
29-03-2020,New South Wales,NSW,174,1791,0,8,6575,93099,174,1791,0,0
29-03-2020,Northern Territory,NT,0,15,0,0,1000,1000,0,15,0,2
29-03-2020,Queensland,QLD,31,656,1,3,2034,44999,31,656,0,0
29-03-2020,South Australia,SA,12,299,0,0,945,25682,12,299,0,0
29-03-2020,Tasmania,TAS,4,66,0,0,0,1779,4,66,0,0
29-03-2020,Victoria,VIC,84,769,1,4,4000,39000,84,769,2,193
29-03-2020,Western Australia,WA,33,311,0,2,677,13648,33,311,0,28
30-03-2020,Australian Capital Territory,ACT,1,78,1,1,0,4307,1,78,-2,0
30-03-2020,New South Wales,NSW,127,1918,0,8,3347,96446,127,1918,0,0
30-03-2020,Northern Territory,NT,0,15,0,0,0,1000,0,15,0,2
30-03-2020,Queensland,QLD,33,689,0,3,2026,47025,33,689,0,0
30-03-2020,South Australia,SA,6,305,0,0,520,26202,6,305,0,0
30-03-2020,Tasmania,TAS,3,69,1,1,-1779,0,3,69,0,0
30-03-2020,Victoria,VIC,52,821,0,4,3000,42000,52,821,55,248
30-03-2020,Western Australia,WA,44,355,0,2,540,14188,44,355,13,41
31-03-2020,Australian Capital Territory,ACT,2,80,0,1,136,4443,2,80,3,3
31-03-2020,New South Wales,NSW,114,2032,0,8,3505,99951,114,2032,0,0
31-03-2020,Northern Territory,NT,4,19,0,0,1100,2100,4,19,1,3
31-03-2020,Queensland,QLD,54,743,0,3,2357,49382,54,743,0,0
31-03-2020,South Australia,SA,32,337,0,0,1142,27344,32,337,0,0
31-03-2020,Tasmania,TAS,0,69,1,2,0,0,0,69,0,0
31-03-2020,Victoria,VIC,96,917,0,4,3000,45000,96,917,43,291
31-03-2020,Western Australia,WA,9,364,0,2,516,14704,9,364,7,48
01-04-2020,Australian Capital Territory,ACT,4,84,0,1,415,4858,4,84,5,8
01-04-2020,New South Wales,NSW,150,2182,1,9,5592,105543,150,2182,0,0
01-04-2020,Northern Territory,NT,0,19,0,0,31,2131,0,19,0,3
01-04-2020,Queensland,QLD,38,781,0,3,1471,50853,38,781,0,0
01-04-2020,South Australia,SA,30,367,0,0,1484,28828,30,367,0,0
01-04-2020,Tasmania,TAS,2,71,0,2,2218,2218,2,71,0,0
01-04-2020,Victoria,VIC,51,968,0,4,2000,47000,51,968,52,343
01-04-2020,Western Australia,WA,28,392,0,2,818,15522,28,392,16,64
02-04-2020,Australian Capital Territory,ACT,3,87,0,1,160,5018,3,87,3,11
02-04-2020,New South Wales,NSW,116,2298,1,10,4994,110537,116,2298,0,0
02-04-2020,Northern Territory,NT,3,22,0,0,142,2273,3,22,0,3
02-04-2020,Queensland,QLD,54,835,1,4,932,51785,54,835,0,0
02-04-2020,South Australia,SA,18,385,0,0,1048,29876,18,385,44,44
02-04-2020,Tasmania,TAS,3,74,0,2,0,2218,3,74,0,0
02-04-2020,Victoria,VIC,68,1036,2,6,2000,49000,68,1036,79,422
02-04-2020,Western Australia,WA,8,400,0,2,668,16190,8,400,28,92
03-04-2020,Australian Capital Territory,ACT,4,91,0,1,204,5222,4,91,7,18
03-04-2020,New South Wales,NSW,91,2389,2,12,3918,114455,91,2389,0,0
03-04-2020,Northern Territory,NT,4,26,0,0,193,2466,4,26,0,3
03-04-2020,Queensland,QLD,38,873,0,4,2656,54441,38,873,0,0
03-04-2020,South Australia,SA,11,396,0,0,1046,30922,11,396,2,46
03-04-2020,Tasmania,TAS,6,80,0,2,-2218,0,6,80,0,0
03-04-2020,Victoria,VIC,49,1085,1,7,2000,51000,49,1085,54,476
03-04-2020,Western Australia,WA,22,422,1,3,676,16866,22,422,0,92
04-04-2020,Australian Capital Territory,ACT,2,93,1,2,106,5328,2,93,0,18
04-04-2020,New South Wales,NSW,104,2493,0,12,3178,117633,104,2493,0,0
04-04-2020,Northern Territory,NT,0,26,0,0,176,2642,0,26,0,3
04-04-2020,Queensland,QLD,27,900,0,4,1559,56000,27,900,0,0
04-04-2020,South Australia,SA,11,407,0,0,1115,32037,11,407,0,46
04-04-2020,Tasmania,TAS,2,82,0,2,0,0,2,82,0,0
04-04-2020,Victoria,VIC,30,1115,1,8,3000,54000,30,1115,51,527
04-04-2020,Western Australia,WA,14,436,0,3,385,17251,14,436,0,92
05-04-2020,Australian Capital Territory,ACT,3,96,0,2,-70,5258,3,96,0,18
05-04-2020,New South Wales,NSW,87,2580,4,16,3800,121433,87,2580,0,0
05-04-2020,Northern Territory,NT,1,27,0,0,111,2753,1,27,0,3
05-04-2020,Queensland,QLD,7,907,1,5,1795,57795,7,907,0,0
05-04-2020,South Australia,SA,2,409,0,0,826,32863,2,409,0,46
05-04-2020,Tasmania,TAS,4,86,0,2,2845,2845,4,86,0,0
05-04-2020,Victoria,VIC,20,1135,0,8,2000,56000,20,1135,46,573
05-04-2020,Western Australia,WA,17,453,0,3,946,18197,17,453,56,148
06-04-2020,Australian Capital Territory,ACT,0,96,0,2,71,5329,0,96,0,18
06-04-2020,New South Wales,NSW,57,2637,2,18,2605,124038,57,2637,0,0
06-04-2020,Northern Territory,NT,0,27,0,0,52,2805,0,27,0,3
06-04-2020,Queensland,QLD,14,921,0,5,695,58490,14,921,0,0
06-04-2020,South Australia,SA,2,411,0,0,440,33303,2,411,0,46
06-04-2020,Tasmania,TAS,3,89,0,2,127,2972,3,89,0,0
06-04-2020,Victoria,VIC,23,1158,2,10,1000,57000,23,1158,47,620
06-04-2020,Western Australia,WA,7,460,1,4,529,18726,7,460,14,162
07-04-2020,Australian Capital Territory,ACT,1,97,0,2,168,5497,1,97,24,42
07-04-2020,New South Wales,NSW,49,2686,3,21,2108,126146,49,2686,1356,1356
07-04-2020,Northern Territory,NT,0,27,0,0,194,2999,0,27,0,3
07-04-2020,Queensland,QLD,13,934,0,5,3344,61834,13,934,173,173
07-04-2020,South Australia,SA,4,415,1,1,528,33831,4,415,43,89
07-04-2020,Tasmania,TAS,9,98,1,3,220,3192,9,98,30,30
07-04-2020,Victoria,VIC,33,1191,1,11,1000,58000,33,1191,66,686
07-04-2020,Western Australia,WA,10,470,2,6,475,19201,10,470,8,170
08-04-2020,Australian Capital Territory,ACT,2,99,0,2,182,5679,2,99,5,47
08-04-2020,New South Wales,NSW,48,2734,0,21,2945,129091,48,2734,0,1356
08-04-2020,Northern Territory,NT,0,27,0,0,63,3062,0,27,0,3
08-04-2020,Queensland,QLD,9,943,0,5,1718,63552,9,943,172,345
08-04-2020,South Australia,SA,5,420,1,2,762,34593,5,420,31,120
08-04-2020,Tasmania,TAS,9,107,0,3,103,3295,9,107,8,38
08-04-2020,Victoria,VIC,21,1212,1,12,2000,60000,21,1212,50,736
08-04-2020,Western Australia,WA,11,481,0,6,895,20096,11,481,0,170
09-04-2020,Australian Capital Territory,ACT,1,100,0,2,123,5802,1,100,7,54
09-04-2020,New South Wales,NSW,39,2773,0,21,3906,132997,39,2773,0,1356
09-04-2020,Northern Territory,NT,0,27,0,0,112,3174,0,27,0,3
09-04-2020,Queensland,QLD,10,953,0,5,3214,66766,10,953,27,372
09-04-2020,South Australia,SA,1,421,1,3,693,35286,1,421,45,165
09-04-2020,Tasmania,TAS,4,111,0,3,102,3397,4,111,8,46
09-04-2020,Victoria,VIC,16,1228,0,12,2000,62000,16,1228,70,806
09-04-2020,Western Australia,WA,14,495,0,6,616,20712,14,495,17,187
10-04-2020,Australian Capital Territory,ACT,3,103,0,2,215,6017,3,103,5,59
10-04-2020,New South Wales,NSW,49,2822,1,22,4444,137441,49,2822,0,1356
10-04-2020,Northern Territory,NT,0,27,0,0,69,3243,0,27,0,3
10-04-2020,Queensland,QLD,12,965,0,5,2428,69194,12,965,-4,368
10-04-2020,South Australia,SA,7,428,0,3,430,35716,7,428,14,179
10-04-2020,Tasmania,TAS,11,122,1,4,194,3591,11,122,2,48
10-04-2020,Victoria,VIC,13,1241,1,13,0,62000,13,1241,120,926
10-04-2020,Western Australia,WA,11,506,0,6,432,21144,11,506,16,203
11-04-2020,Australian Capital Territory,ACT,0,103,0,2,86,6103,0,103,3,62
11-04-2020,New South Wales,NSW,35,2857,1,23,649,138090,35,2857,0,1356
11-04-2020,Northern Territory,NT,0,27,0,0,57,3300,0,27,0,3
11-04-2020,Queensland,QLD,9,974,0,5,2305,71499,9,974,0,368
11-04-2020,South Australia,SA,1,429,0,3,443,36159,1,429,46,225
11-04-2020,Tasmania,TAS,11,133,0,4,0,3591,11,133,2,50
11-04-2020,Victoria,VIC,24,1265,1,14,5000,67000,24,1265,60,986
11-04-2020,Western Australia,WA,8,514,0,6,961,22105,8,514,13,216
12-04-2020,Australian Capital Territory,ACT,-1,102,0,2,56,6159,-1,102,5,67
12-04-2020,New South Wales,NSW,-3,2854,1,24,3687,141777,-3,2854,0,1356
12-04-2020,Northern Territory,NT,0,27,0,0,55,3355,0,27,1,4
12-04-2020,Queensland,QLD,9,983,0,5,814,72313,9,983,0,368
12-04-2020,South Australia,SA,0,429,1,4,290,36449,0,429,14,239
12-04-2020,Tasmania,TAS,11,144,1,5,179,3770,11,144,0,50
12-04-2020,Victoria,VIC,3,1268,0,14,0,67000,3,1268,29,1015
12-04-2020,Western Australia,WA,3,517,0,6,1013,23118,3,517,23,239
13-04-2020,Australian Capital Territory,ACT,1,103,0,2,32,6191,1,103,5,72
13-04-2020,New South Wales,NSW,9,2863,2,26,2603,144380,9,2863,0,1356
13-04-2020,Northern Territory,NT,0,27,0,0,26,3381,0,27,0,4
13-04-2020,Queensland,QLD,4,987,0,5,857,73170,4,987,74,442
13-04-2020,South Australia,SA,2,431,0,4,255,36704,2,431,1,240
13-04-2020,Tasmania,TAS,6,150,0,5,605,4375,6,150,4,54
13-04-2020,Victoria,VIC,13,1281,0,14,3000,70000,13,1281,60,1075
13-04-2020,Western Australia,WA,6,523,0,6,817,23935,6,523,12,251
14-04-2020,Australian Capital Territory,ACT,0,103,0,2,100,6291,0,103,3,75
14-04-2020,New South Wales,NSW,7,2870,0,26,1429,145809,7,2870,0,1356
14-04-2020,Northern Territory,NT,0,27,0,0,61,3442,0,27,0,4
14-04-2020,Queensland,QLD,11,998,0,5,843,74013,11,998,0,442
14-04-2020,South Australia,SA,2,433,0,4,335,37039,2,433,13,253
14-04-2020,Tasmania,TAS,15,165,1,6,127,4502,15,165,0,54
14-04-2020,Victoria,VIC,10,1291,0,14,1000,71000,10,1291,43,1118
14-04-2020,Western Australia,WA,4,527,0,6,462,24397,4,527,45,296
15-04-2020,Australian Capital Territory,ACT,0,103,1,3,199,6490,0,103,2,77
15-04-2020,New South Wales,NSW,205,3075,0,26,1305,147114,205,3075,0,1356
15-04-2020,Northern Territory,NT,0,27,0,0,47,3489,0,27,1,5
15-04-2020,Queensland,QLD,1,999,0,5,1467,75480,1,999,0,442
15-04-2020,South Australia,SA,0,433,0,4,506,37545,0,433,26,279
15-04-2020,Tasmania,TAS,4,169,0,6,144,4646,4,169,0,54
15-04-2020,Victoria,VIC,8,1299,0,14,1000,72000,8,1299,19,1137
15-04-2020,Western Australia,WA,5,532,0,6,216,24613,5,532,42,338
16-04-2020,Australian Capital Territory,ACT,0,103,0,3,129,6619,0,103,2,79
16-04-2020,New South Wales,NSW,11,3086,0,26,3200,150314,11,3086,0,1356
16-04-2020,Northern Territory,NT,0,27,0,0,32,3521,0,27,2,7
16-04-2020,Queensland,QLD,2,1001,0,5,2247,77727,2,1001,0,442
16-04-2020,South Australia,SA,1,434,0,4,844,38389,1,434,29,308
16-04-2020,Tasmania,TAS,11,180,0,6,164,4810,11,180,8,62
16-04-2020,Victoria,VIC,2,1301,0,14,1000,73000,2,1301,16,1153
16-04-2020,Western Australia,WA,3,535,0,6,1010,25623,3,535,2,340
17-04-2020,Australian Capital Territory,ACT,0,103,0,3,135,6754,0,103,2,81
17-04-2020,New South Wales,NSW,29,3115,0,26,4988,155302,29,3115,0,1356
17-04-2020,Northern Territory,NT,0,27,0,0,85,3606,0,27,2,9
17-04-2020,Queensland,QLD,6,1007,0,5,2500,80227,6,1007,0,442
17-04-2020,South Australia,SA,1,435,0,4,929,39318,1,435,23,331
17-04-2020,Tasmania,TAS,4,184,1,7,288,5098,4,184,2,64
17-04-2020,Victoria,VIC,1,1302,0,14,2000,75000,1,1302,6,1159
17-04-2020,Western Australia,WA,6,541,1,7,602,26225,6,541,37,377
18-04-2020,Australian Capital Territory,ACT,0,103,0,3,102,6856,0,103,7,88
18-04-2020,New South Wales,NSW,10,3125,1,27,5152,160454,10,3125,0,1356
18-04-2020,Northern Territory,NT,0,27,0,0,19,3625,0,27,1,10
18-04-2020,Queensland,QLD,8,1015,1,6,2536,82763,8,1015,296,738
18-04-2020,South Australia,SA,0,435,0,4,1943,41261,0,435,15,346
18-04-2020,Tasmania,TAS,4,188,1,8,278,5376,4,188,1,65
18-04-2020,Victoria,VIC,17,1319,0,14,4000,79000,17,1319,13,1172
18-04-2020,Western Australia,WA,3,544,0,7,950,27175,3,544,11,388
19-04-2020,Australian Capital Territory,ACT,0,103,0,3,37,6893,0,103,1,89
19-04-2020,New South Wales,NSW,21,3146,1,28,4683,165137,21,3146,0,1356
19-04-2020,Northern Territory,NT,0,27,0,0,88,3713,0,27,1,11
19-04-2020,Queensland,QLD,4,1019,0,6,1972,84735,4,1019,0,738
19-04-2020,South Australia,SA,0,435,0,4,2049,43310,0,435,8,354
19-04-2020,Tasmania,TAS,9,197,0,8,944,6320,9,197,3,68
19-04-2020,Victoria,VIC,9,1328,1,15,3000,82000,9,1328,16,1188
19-04-2020,Western Australia,WA,1,545,0,7,1713,28888,1,545,38,426
20-04-2020,Australian Capital Territory,ACT,1,104,0,3,170,7063,1,104,2,91
20-04-2020,New South Wales,NSW,6,3152,1,29,3489,168626,6,3152,0,1356
20-04-2020,Northern Territory,NT,0,27,0,0,18,3731,0,27,0,11
20-04-2020,Queensland,QLD,0,1019,0,6,1135,85870,0,1019,0,738
20-04-2020,South Australia,SA,0,435,0,4,968,44278,0,435,9,363
20-04-2020,Tasmania,TAS,5,202,0,8,377,6697,5,202,0,68
20-04-2020,Victoria,VIC,1,1329,0,15,4000,86000,1,1329,8,1196
20-04-2020,Western Australia,WA,0,545,0,7,581,29469,0,545,9,435
21-04-2020,Australian Capital Territory,ACT,0,104,0,3,63,7126,0,104,1,92
21-04-2020,New South Wales,NSW,6,3158,0,29,2502,171128,6,3158,399,1755
21-04-2020,Northern Territory,NT,0,27,0,0,79,3810,0,27,4,15
21-04-2020,Queensland,QLD,5,1024,0,6,1600,87470,5,1024,0,738
21-04-2020,South Australia,SA,2,437,0,4,1217,45495,2,437,13,376
21-04-2020,Tasmania,TAS,1,203,0,8,4,6701,1,203,6,74
21-04-2020,Victoria,VIC,7,1336,0,15,2000,88000,7,1336,6,1202
21-04-2020,Western Australia,WA,1,546,0,7,643,30112,1,546,8,443
22-04-2020,Australian Capital Territory,ACT,0,104,0,3,130,7256,0,104,1,93
22-04-2020,New South Wales,NSW,2,3160,3,32,4291,175419,2,3160,171,1926
22-04-2020,Northern Territory,NT,0,27,0,0,162,3972,0,27,1,16
22-04-2020,Queensland,QLD,0,1024,0,6,2698,90168,0,1024,0,738
22-04-2020,South Australia,SA,1,438,0,4,1743,47238,1,438,12,388
22-04-2020,Tasmania,TAS,4,207,0,8,547,7248,4,207,6,80
22-04-2020,Victoria,VIC,0,1336,0,15,2000,90000,0,1336,41,1243
22-04-2020,Western Australia,WA,0,546,0,7,1028,31140,0,546,8,451
23-04-2020,Australian Capital Territory,ACT,0,104,0,3,111,7367,0,104,0,93
23-04-2020,New South Wales,NSW,5,3165,0,32,5645,181064,5,3165,80,2006
23-04-2020,Northern Territory,NT,0,27,0,0,73,4045,0,27,0,16
23-04-2020,Queensland,QLD,2,1026,0,6,2531,92699,2,1026,0,738
23-04-2020,South Australia,SA,0,438,0,4,1489,48727,0,438,6,394
23-04-2020,Tasmania,TAS,0,207,0,8,359,7607,0,207,9,89
23-04-2020,Victoria,VIC,1,1337,1,16,3000,93000,1,1337,8,1251
23-04-2020,Western Australia,WA,0,546,0,7,1010,32150,0,546,7,458
24-04-2020,Australian Capital Territory,ACT,1,105,0,3,73,7440,1,105,4,97
24-04-2020,New South Wales,NSW,6,3171,1,33,7352,188416,6,3171,50,2056
24-04-2020,Northern Territory,NT,0,27,0,0,75,4120,0,27,4,20
24-04-2020,Queensland,QLD,0,1026,0,6,2278,94977,0,1026,0,738
24-04-2020,South Australia,SA,0,438,0,4,1669,50396,0,438,7,401
24-04-2020,Tasmania,TAS,2,209,1,9,276,7883,2,209,17,106
24-04-2020,Victoria,VIC,6,1343,0,16,3000,96000,6,1343,3,1254
24-04-2020,Western Australia,WA,2,548,1,8,988,33138,2,548,6,464
25-04-2020,Australian Capital Territory,ACT,1,106,0,3,298,7738,1,106,1,98
25-04-2020,New South Wales,NSW,12,3183,1,34,4840,193256,12,3183,137,2193
25-04-2020,Northern Territory,NT,0,27,0,0,69,4189,0,27,0,20
25-04-2020,Queensland,QLD,0,1026,0,6,2080,97057,0,1026,65,803
25-04-2020,South Australia,SA,0,438,0,4,1140,51536,0,438,1,402
25-04-2020,Tasmania,TAS,1,210,1,10,399,8282,1,210,11,117
25-04-2020,Victoria,VIC,3,1346,0,16,2000,98000,3,1346,8,1262
25-04-2020,Western Australia,WA,1,549,0,8,1061,34199,1,549,14,478
26-04-2020,Australian Capital Territory,ACT,0,106,0,3,148,7886,0,106,1,99
26-04-2020,New South Wales,NSW,8,3191,1,35,5459,198715,8,3191,15,2208
